question,réponse,url
"Je n'ai pas effectué ma Journée Défense et Citoyenneté (JDC), que dois-je faire ?","
Conformément au règlement du concours, vous devez être en situation régulière au regard de la loi n°97-1019 du 28/10/97 portant sur la réforme du service national et faisant obligation aux jeunes françaises et français de se faire recenser (se renseigner auprès de la mairie de son domicile) puis de participer à une Journée Défense et Citoyenneté – JDC. 
Vous êtes invité à vous renseigner auprès de l’organisme chargé du service national dont vous relevez (informations sur www.defense.gouv.fr/jdc/ma-jdc).
Le certificat individuel de participation à la Journée Défense et Citoyenneté (JDC) est demandé uniquement pour les candidats français qui s’inscrivent à l’ESM Saint-Cyr.
Dans votre inscription, vous devez alors saisir votre identifiant défense et téléverser soit : 
- Un exemplaire du certificat d’exemption si le candidat est atteint d’un handicap le rendant définitivement inapte à participer à la JDC (article L114-7 du code du service national) 
- Un exemplaire du certificat individuel de participation à la Journée défense et citoyenneté (JDC) défini par l’art. L114-2 du code du service national Le candidat possédant la double nationalité ou venant d’acquérir la nationalité française doit produire ces justificatifs. 
Le candidat mineur et/ou le candidat ne possédant pas la nationalité française au moment de la clôture des inscriptions n’a rien à fournir.
Pour plus de renseignements sur la JDC : ministère de la justice - JDC

",https://www.concours-bce.com/la-foire-aux-questions
Combien de fois est-il possible de passer un même concours de la BCE ?,"Vous pouvez vous présenter trois fois maximum à une même école.

",https://www.concours-bce.com/la-foire-aux-questions
"Je veux changer mon mot de passe, comment faire ?","Il vous suffit de cliquer sur ""codes perdus ?"" lorsque l’on vous demande de saisir votre numéro d’inscription.

",https://www.concours-bce.com/la-foire-aux-questions
"Je veux signer électroniquement (valider) mon inscription, comment faire ?","Cliquez sur la rubrique ""Confirmation d’inscription"" dans le bandeau gauche de l'écran sur le site d'inscription puis cliquez sur ""Récapitulatif d’inscription"" pour obtenir le récapitulatif de votre dossier (vous devez pour cela posséder Adobe Reader ou un lecteur de fichier pdf équivalent installée sur votre ordinateur). Vous devez le lire entièrement et vérifier attentivement toutes vos informations.
 Sur la dernière ligne de ce récapitulatif figure le code signature électronique, que vous devez saisir dans le champ qui apparaît sur le site. 
Toute modification de votre dossier avant la clôture des inscriptions nécessite une nouvelle signature électronique (un nouveau code signature électronique est généré en bas du récapitulatif de l’inscription). 

",https://www.concours-bce.com/la-foire-aux-questions
Comment m'inscrire au concours d'administrateur stagiaire de l'INSEE ?,"Pour s'inscrire au concours d'administrateur stagiaire de l'INSEE, il vous suffit de choisir la voie “Sciences sociales B/L” dans la rubrique “Banque/concours/options” et de choisir le concours ""Administrateur stagiaire de l'INSEE"".

",https://www.concours-bce.com/la-foire-aux-questions
Comment m'inscrire au concours d'attaché statisticien de l'INSEE ?,"Afin de savoir quelle est la spécialité que vous souhaitez choisir (Mathématiques ou Économie), veuillez consulter le site de l'ENSAI : www.ensai.fr.
Les inscriptions se font sur deux sites pour : 
- Économie : www.concours-bce.com 
- Mathématiques : www.scei-concours.org
Pour s'inscrire au concours d'Attaché statisticien de l'INSEE spécialité ""économie et gestion"" et spécialité ""économie et sciences sociales"", vous pouvez sélectionner successivement, en fonction de votre formation d'origine : La formation ""Prépa économique et commerciale"" puis la voie de concours ""Cachan D2"" ou bien La formation ""Prépa sciences sociales"" puis la voie de concours ""sciences sociales B/L"" et enfin, sélectionner le concours ""attaché statisticien de l'INSEE"".

",https://www.concours-bce.com/la-foire-aux-questions
J’ai réglé mes droits d’inscription mais je ne souhaite plus passer les concours. Puis-je me faire rembourser des droits d’inscription ?,"Conformément aux dispositions du code de la consommation, vous disposez d’un délai de rétractation de 14 jours ouvrables à compter de la date de paiement, valant engagement contractuel, pour demander le remboursement des droits d'inscription sans pénalité.
Ce délai de 14 jours court à compter de la date d’émission du paiement. Vous devez, dans ce délai, prévenir la BCE par courriel de votre souhait d’exercer votre droit de rétractation. Vous serez alors remboursé par crédit de votre compte bancaire (transaction sécurisée) en cas de paiement par carte bancaire, ou par virement en cas de paiement par chèque (uniquement possible pour les candidats hors Union européenne). 
Les droits d’inscription restent acquis par la BCE même en cas de renonciation ou de démission aux épreuves, passé le délai de rétraction de 14 jours.
En cas de rétractation dans le délai légal, votre inscription est alors annulée sans possibilité de vous réinscrire pour le concours BCE 2024.
 

",https://www.concours-bce.com/la-foire-aux-questions
Je ne dispose pas de carte bancaire pour le paiement en ligne des droits d’inscription : que dois-je faire ?,"Le règlement s’effectue par carte bancaire uniquement quel que soit le titulaire de la carte via l’interface bancaire sécurisée AXEPTA BNP PARIBAS.
Les e-cartes bleues sont acceptées (excepté les cartes Diners et les AMEX).
 A titre dérogatoire, les candidats hors Union européenne ont la possibilité de procéder à un règlement par chèque de banque.

",https://www.concours-bce.com/la-foire-aux-questions
"La capacité de paiement de ma carte bleue risque d'être dépassée, que dois-je faire ?","Contactez votre agence bancaire pour modifier le plafond d’utilisation de votre carte de paiement et contactez la Direction des Admissions et Concours en cas d’incident de paiement.

",https://www.concours-bce.com/la-foire-aux-questions
Comment puis-je obtenir une attestation de paiement des concours présentés ?,"L’attestation de paiement est disponible dans la rubrique « Liste des impressions » de votre espace candidat, après le traitement des pièces justificatives, au plus tard mi-février.

",https://www.concours-bce.com/la-foire-aux-questions
"J’ai précisé dans mon dossier d’inscription que j’étais boursier(ère) mais je n’ai pas encore reçu mon attestation définitive de bourse, que dois-je faire ?","A la date limite des inscriptions, vous modifiez votre dossier en indiquant que vous n‘êtes pas boursier(ère) : vous réglez alors 100% des droits d’inscription. 
Vous avez la possibilité de régulariser ultérieurement votre situation auprès de la BCE qui procède au remboursement des droits avancés à condition que vous fournissiez votre justificatif d’attribution définitive de bourse de l’année en cours au plus tard le 15 mai 2024.
Les candidats boursiers n’ayant pas fourni leur attestation d’attribution définitive de bourse ne peuvent pas accéder à leur convocation.

",https://www.concours-bce.com/la-foire-aux-questions
"Je suis boursier du gouvernement français, est-ce que je bénéficie de la qualité de boursier pour les concours de la Banque Commune d’Épreuves ?","Vous n'êtes pas considéré comme boursier au regard des concours. 
Vous pouvez imprimer, dans la rubrique « Liste des impressions » de votre dossier, une attestation de paiement afin de vous faire rembourser auprès de l’organisme de gestion de sa bourse.

",https://www.concours-bce.com/la-foire-aux-questions
"Je suis boursier ""échelon 0 bis"", puis-je être considéré comme boursier pour la BCE ?","Tous les boursiers de l’Enseignement Supérieur français sur critères sociaux, y compris à l’échelon 0 bis, bénéficient d’une exonération totale ou partielle des droits d’inscription.

",https://www.concours-bce.com/la-foire-aux-questions
"Je suis pupille de la Nation ou de l'état, puis-je bénéficier d'une réduction des droits d'inscription ?","Tous les boursiers de l’Enseignement Supérieur français sur critères sociaux, y compris les pupilles de la Nation, bénéficient d’une exonération totale ou partielle des droits d’inscription.

",https://www.concours-bce.com/la-foire-aux-questions
"Je suis étudiant étranger et je bénéficie d'une bourse dans mon pays, puis-je obtenir une réduction totale ou partielle des droits d'inscription ?","Seuls les boursiers de l’Enseignement supérieur français sur critères sociaux bénéficient de l’exonération totale ou partielle des droits d’inscription. Le candidat titulaire d’une bourse à l’étranger peut imprimer par la rubrique « Liste des impressions » dans son dossier, une attestation de paiement afin de se faire rembourser auprès de l’organisme de gestion de sa bourse. 

",https://www.concours-bce.com/la-foire-aux-questions
"Quelle procédure dois-je suivre, au moment de l'inscription, pour bénéficier d'un aménagement d'épreuves ?","Si vous êtes en situation de handicap ou atteint d'une maladie chronique et que vous pensez pouvoir bénéficier d'un aménagement d'épreuves, vous devrez impérativement cocher la case correspondante dans votre dossier d'inscription.
La procédure d'inscription et la liste des documents à joindre sont disponibles dans la rubrique ""LES AMENAGEMENTS D'EPREUVES"".

",https://www.concours-bce.com/la-foire-aux-questions
Comment puis-je organiser mon aménagement d'épreuves ?,"Vous pouvez contacter le chef du centre dans lequel vous êtes convoqué pour passer vos épreuves écrites afin de régler l'organisation de votre aménagement.

",https://www.concours-bce.com/la-foire-aux-questions
Quand et comment obtenir ma convocation aux épreuves écrites ?,"Aucune convocation n’est adressée au candidat par mail pour par voie postale.
Elle est téléchargeable début mars 2024. Vous devez la présenter lors de chaque épreuve. Vous recevez un mail vous informant de sa disponibilité.
ATTENTION : les candidats bénéficiant d'un aménagement d'épreuves téléchargent une convocation ne tenant pas compte des horaires ""temps aménagés"". Ils seront contactés par le chef de centre dans le courant du mois de mars 2024.

",https://www.concours-bce.com/la-foire-aux-questions
Où puis-je passer mes épreuves écrites ?,"La BCE a des centres d'épreuves écrites en France métropole et également au Maroc, en Guadeloupe, en Martinique, à Mayotte, en Polynésie française, à la Réunion, à Tahiti, en Nouvelle-Calédonie et en Guyane.

",https://www.concours-bce.com/la-foire-aux-questions
Où se déroulent mes épreuves orales ?,"
Pour les écoles ayant choisi de mutualiser les épreuves orales de langues :

 vous devez prendre rendez-vous dans votre espace candidat sur le site de la BCE. Selon les langues choisies, vous passez vos épreuves orales de langues soit dans une de ces écoles sélectionnées lors de votre inscription soit dans un centre à Paris.
Vous passez les entretiens dans chacune des écoles dans laquelle vous aurez été déclaré admissible.

Pour les écoles n'ayant pas choisi de mutualiser les épreuves orales de langues :

 vous passez vos épreuves orales de langues dans les écoles où vous avez été déclaré admissible.

",https://www.concours-bce.com/la-foire-aux-questions
Les copies d'une même épreuve passée dans un même centre sont-elles corrigées par le même correcteur ?,"Toutes les copies du concours de la BCE sont numérisées, brassées et affectées de manière aléatoire aux correcteurs qui ne se voient pas attribuer de copies de candidats issus de leur établissement.

",https://www.concours-bce.com/la-foire-aux-questions
Où consulter mes notes de la BCE ?,"Toutes vos notes aux épreuves écrites BCE sont accessibles dans votre espace candidat.

",https://www.concours-bce.com/la-foire-aux-questions
"Est-il possible de corriger, à nouveau, une copie et/ou réviser une note ?","Les jurys des concours étant souverains, les demandes de révision de notes ou de nouvelles corrections des copies ne sont pas admises. En conséquence, les réclamations portent uniquement sur la vérification que la copie a bien été corrigée dans son intégralité.

",https://www.concours-bce.com/la-foire-aux-questions
Quand et comment puis-je demander si ma copie a été intégralement corrigée ?,"Les réclamations doivent être adressées dans les 3 jours calendaires à compter du jour de l’accès aux notes (le jour de l’accès aux notes étant le 1er jour). Vous devez faire votre demande via l'espace candidat.
Aucune réclamation n’est acceptée ultérieurement. Vous ne pouvez demander 3 épreuves au maximum dans l’espace candidat et en une seule demande. 
Dans le cas des épreuves des Écoles Normales Supérieures dont les notes peuvent être utilisées par les concours BCE, les règles des concours ENS sont applicables.

",https://www.concours-bce.com/la-foire-aux-questions
Peut-on obtenir la copie d’une ou plusieurs épreuves écrites ?,"Vous pouvez, dans le courant du mois d'octobre de la même année du concours et jusqu'au début des épreuves écrites du concours de l'année N + 1, accéder à la mise à disposition de vos copies numérisées. Les copies sont vierges de toute notation/appréciation.
Pour effectuer cette demande, vous devez passer via votre espace candidat de la BCE.
La communication des copies au candidat n’est pas de nature à entraîner la remise en cause de la note, ni le résultat final des concours.

",https://www.concours-bce.com/la-foire-aux-questions
Comment prendre rendez-vous aux épreuves orales de langues ?,"Pour les écoles ayant choisi de mutualiser les épreuves orales de langues : inscrivez-vous dans votre espace candidat via le site de la BCE.
Pour les écoles n'ayant pas choisi de mutualiser les épreuves orales de langues : inscrivez-vous directement auprès des écoles via leur site internet.

",https://www.concours-bce.com/la-foire-aux-questions
Puis-je modifier un rendez-vous ?,"Pour les écoles ayant choisi de mutualiser les épreuves orales de langues : vous pouvez modifier votre jour et heure de passage. Vous devez nous faire parvenir une demande de modification via votre espace candidat.
Pour les écoles n'ayant pas choisi de mutualiser les épreuves orales de langues : vous trouvez les informations auprès de chaque école.

",https://www.concours-bce.com/la-foire-aux-questions
"Si je ne suis pas admissible dans l’école choisie comme centre d’examen, où vais-je passer mes épreuves orales de langues mutualisées ?","Dans le module de prise de rendez-vous, vous choisissez un centre d’examen à partir d’une liste déroulante de toutes les écoles ayant choisi de mutualiser les épreuves orales de langues et pour lesquelles vous êtes admissible.

",https://www.concours-bce.com/la-foire-aux-questions
"Lorsque j’essaie de prendre un rendez-vous dans une école, aucune date ne s’affiche, que faire ?","Vous ne pouvez pas prendre un rendez-vous dans deux écoles le même jour. 
Vous pouvez modifier vos rendez-vous dans une autre école afin de libérer une date. Si cela s’avère impossible, veuillez contacter directement l’école centre d’examen concernée pour trouver un autre rendez-vous.

",https://www.concours-bce.com/la-foire-aux-questions
Où puis-je consulter mes résultats ?," Les résultats d’amissibilité et les résultats d’admission sont disponibles sur les sites de chacune des écoles pour lesquelles vous avez passé le concours.

",https://www.concours-bce.com/la-foire-aux-questions
Suis-je obligé de suivre la procédure SIGEM ou puis-je m'inscrire directement auprès de l'école de mon choix ?,"La procédure d’affection se fait exclusivement sur le dispositif SIGEM (et non directement auprès de la BCE ou des écoles).
Vous recevez, à l’adresse mail précisé dans votre dossier d'inscription, un mail vous précisant la procédure ainsi que votre identifiant. Pour plus d’info, consultez le site www.sigem.org.

",https://www.concours-bce.com/la-foire-aux-questions
"Je suis moins bien classé dans une école qu'une autre pourtant je souhaiterais la mettre en premier choix, est-ce possible ?","Oui, pour formuler vos choix, vous ne devez pas vous préoccuper du rang obtenu dans une école mais de vos propres préférences d'intégration.

",https://www.concours-bce.com/la-foire-aux-questions
